Vehículo;Nombres personalizados;Fecha de Recepción;Valor;Unidades
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 1:32;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 1:33;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 1:34;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 1:35;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 1:36;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 1:37;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 1:38;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 1:39;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 1:40;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 1:41;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 1:42;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 1:43;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 1:44;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 1:45;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 1:46;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 1:47;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 1:48;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 1:49;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 1:50;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 1:51;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 1:52;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 1:53;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 1:54;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 1:55;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 1:56;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 1:57;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 1:58;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 1:59;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 2:00;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 2:01;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 2:02;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 2:03;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 2:04;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 2:05;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 2:06;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 2:07;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 2:08;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 2:09;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 2:10;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 2:11;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 2:12;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 2:13;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 2:14;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 2:15;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 2:16;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 2:17;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 2:18;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 2:19;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 2:20;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 2:21;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 2:22;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 2:23;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 2:24;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 2:25;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 2:26;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 2:27;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 2:28;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 2:29;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 2:30;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 2:31;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 2:32;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 2:33;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 2:34;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 2:35;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 2:36;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 2:37;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 2:38;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 2:39;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 2:40;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 2:58;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 7:25;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 7:26;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 7:27;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 7:28;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 7:29;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 7:30;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 7:31;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 7:32;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 7:33;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 7:34;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 7:35;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 7:36;85.81;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 7:37;91.73;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 7:38;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 7:39;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 7:40;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 7:41;89.62;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 7:42;91.73;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 7:43;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 7:44;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 7:45;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 7:46;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 7:47;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 7:48;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 7:49;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 7:50;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 7:53;91.73;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 7:54;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 7:55;91.73;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 7:56;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 7:57;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 7:58;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 7:59;91.73;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 8:00;91.73;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 8:01;91.73;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 8:02;91.73;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 8:03;91.73;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 8:04;91.73;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 8:05;91.73;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 8:06;91.73;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 8:07;91.73;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 8:08;91.73;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 8:09;91.73;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 8:10;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 8:11;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 8:13;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 8:14;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 8:15;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 8:16;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 8:17;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 8:19;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 8:20;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 8:21;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 8:22;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 8:23;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 8:24;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 8:26;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 8:27;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 8:28;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 8:29;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 8:30;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 8:31;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 8:36;91.73;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 8:40;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 8:41;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 8:43;84.54;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 8:44;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 8:45;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 8:46;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 8:47;91.73;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 8:48;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 8:49;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 8:50;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 8:52;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 8:53;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 8:54;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 8:55;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 8:56;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 8:57;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 8:58;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 8:59;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 9:00;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 9:01;91.73;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 9:02;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 9:03;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 9:04;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 9:05;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 9:07;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 9:08;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 9:09;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 9:10;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 9:11;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 9:12;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 9:14;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 9:15;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 9:16;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 9:17;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 9:18;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 9:19;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 9:20;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 9:23;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 9:24;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 9:25;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 9:26;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 9:27;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 9:28;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 9:29;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 9:30;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 9:31;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 9:32;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 9:33;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 9:34;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 9:35;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 10:04;84.54;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 10:06;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 10:07;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 10:08;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 10:09;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 10:10;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 10:11;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 10:12;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 10:14;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 10:16;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 10:17;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 10:18;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 10:19;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 10:20;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 10:21;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 10:22;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 10:23;83.7;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 10:24;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 10:25;91.73;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 10:26;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 10:27;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 10:28;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 10:29;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 10:30;91.73;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 10:31;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 10:32;91.73;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 10:34;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 10:35;83.7;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 10:36;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 10:37;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 10:38;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 10:39;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 10:40;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 10:41;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 10:42;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 10:43;83.7;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 10:44;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 10:45;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 10:46;91.73;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 10:47;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 10:48;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 10:49;91.73;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 10:50;83.7;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 10:52;83.7;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 10:53;84.54;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 10:54;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 10:56;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 10:57;84.54;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 10:58;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 10:59;84.54;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 11:00;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 11:01;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 11:02;84.54;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 11:03;83.7;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 11:04;76.51;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 11:05;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 11:06;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 11:07;84.54;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 11:08;91.73;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 11:09;84.54;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 11:10;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 11:11;91.73;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 11:12;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 11:13;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 11:14;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 11:15;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 11:16;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 11:17;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 11:18;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 11:19;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 11:20;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 11:22;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 11:23;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 11:24;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 11:25;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 11:26;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 11:27;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 11:28;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 11:29;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 11:31;83.7;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 11:32;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 11:33;83.7;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 11:34;77.78;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 11:35;82.85;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 11:36;83.7;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 11:37;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 11:38;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 11:39;83.7;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 11:40;84.54;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 11:41;84.54;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 11:42;91.73;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 11:43;77.78;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 11:44;83.7;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 11:45;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 11:46;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 11:47;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 11:48;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 11:49;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 11:50;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 11:51;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 11:52;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 11:53;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 11:55;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 11:56;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 11:57;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 11:58;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 11:59;83.7;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 12:00;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 12:01;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 12:02;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 12:03;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 12:04;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 12:05;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 12:06;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 12:07;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 12:08;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 12:09;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 12:10;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 12:18;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 12:19;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 12:20;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 12:21;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 12:22;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 12:23;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 12:24;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 14:09;84.54;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 14:10;105.68;Galones (US)
